,image,label
1651,"[[[39 51 39]
  [42 45 38]
  [41 35 37]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  2]]

 [[17 29 17]
  [26 29 22]
  [35 29 31]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  2]]

 [[11 21 10]
  [22 25 18]
  [34 28 30]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  2]]

 ...

 [[20 24 25]
  [27 20 27]
  [36 18 30]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[13 17 18]
  [26 19 26]
  [40 22 34]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[ 9 13 14]
  [27 20 27]
  [44 26 38]
  ...
  [ 1  0  0]
  [ 1  0  0]
  [ 1  0  0]]]",0
1652,"[[[19 26 19]
  [34 30 29]
  [48 33 40]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[36 43 36]
  [35 31 30]
  [35 20 25]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 46 39]
  [35 31 30]
  [32 17 22]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[25 24 20]
  [33 24 25]
  [42 25 31]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[35 34 30]
  [37 28 29]
  [38 21 27]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[47 46 42]
  [42 32 33]
  [35 18 24]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
1653,"[[[40 46 32]
  [39 39 27]
  [36 27 20]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 1  0  2]]

 [[29 35 21]
  [34 34 24]
  [41 32 25]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[23 29 17]
  [32 32 24]
  [43 34 29]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[22 28 24]
  [30 26 25]
  [36 21 24]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[11 18 11]
  [25 21 18]
  [38 24 24]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[ 3 10  3]
  [22 18 15]
  [39 25 25]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]]",0
1654,"[[[25 25 15]
  [38 29 22]
  [49 34 29]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[44 44 34]
  [43 34 29]
  [39 24 21]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[47 47 39]
  [41 34 28]
  [36 20 20]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[24 28 29]
  [28 23 29]
  [32 20 32]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[34 38 41]
  [33 28 35]
  [30 18 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 43 46]
  [37 32 39]
  [31 19 33]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1655,"[[[29 38 21]
  [34 32 19]
  [38 25 16]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[22 31 14]
  [33 31 18]
  [43 30 21]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[22 30 15]
  [34 32 20]
  [46 33 25]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[19 24 28]
  [29 27 32]
  [39 29 37]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[14 19 23]
  [27 26 32]
  [41 31 39]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 [[14 19 23]
  [27 26 32]
  [41 31 39]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]]",0
1656,"[[[13 21  6]
  [29 26 17]
  [45 31 28]
  ...
  [ 1  1  3]
  [ 0  0  2]
  [ 1  1  3]]

 [[39 47 34]
  [38 35 28]
  [38 24 23]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 1  1  3]]

 [[48 55 47]
  [43 39 36]
  [38 23 28]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[18 23 19]
  [25 24 22]
  [36 25 29]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 31 27]
  [30 29 27]
  [37 27 28]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[34 39 33]
  [36 35 33]
  [38 28 29]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1657,"[[[36 43 25]
  [37 38 22]
  [37 29 18]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 32 18]
  [33 33 21]
  [42 33 24]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 27 17]
  [32 32 24]
  [45 36 31]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[22 27 23]
  [28 26 27]
  [37 26 34]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[15 20 16]
  [24 22 23]
  [36 25 33]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[13 18 14]
  [21 19 20]
  [33 22 30]
  ...
  [ 0  0  0]
  [ 1  0  0]
  [ 1  0  0]]]",0
1658,"[[[21 24 29]
  [33 30 37]
  [43 31 43]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[39 43 46]
  [37 34 41]
  [35 23 35]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[40 44 45]
  [35 33 38]
  [33 21 31]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[20 24 23]
  [26 24 25]
  [35 25 26]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[24 28 27]
  [28 26 27]
  [33 23 24]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[29 33 32]
  [30 28 29]
  [31 21 22]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1659,"[[[37 43 41]
  [41 36 40]
  [43 27 38]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[27 33 31]
  [37 32 36]
  [47 31 42]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 29 27]
  [35 30 34]
  [48 32 43]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[25 30 26]
  [35 29 29]
  [44 28 31]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[20 24 23]
  [31 25 27]
  [43 27 30]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]

 [[17 21 22]
  [29 23 25]
  [41 24 30]
  ...
  [ 1  1  1]
  [ 0  0  2]
  [ 0  0  2]]]",0
1660,"[[[28 19 38]
  [33 21 43]
  [37 24 50]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[33 25 38]
  [38 27 44]
  [40 28 48]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[32 26 30]
  [37 27 36]
  [41 30 44]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[47 54 46]
  [69 68 66]
  [68 58 67]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[40 50 39]
  [60 61 56]
  [74 64 72]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[42 53 39]
  [56 57 52]
  [81 74 81]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",0
1661,"[[[25 25 27]
  [31 24 31]
  [38 24 37]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[25 25 27]
  [32 25 32]
  [40 26 39]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[26 26 28]
  [35 28 35]
  [45 31 44]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 ...

 [[44 49 43]
  [57 56 52]
  [75 65 66]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 1  0  0]]

 [[47 52 45]
  [67 66 61]
  [74 64 65]
  ...
  [ 1  1  0]
  [ 1  0  0]
  [ 1  0  0]]

 [[51 57 47]
  [79 76 71]
  [70 60 61]
  ...
  [ 1  1  0]
  [ 1  0  0]
  [ 1  0  0]]]",0
1662,"[[[26 25 39]
  [34 25 44]
  [42 22 47]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[22 22 30]
  [31 23 36]
  [43 24 43]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[25 27 24]
  [35 29 31]
  [49 32 42]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 ...

 [[50 58 47]
  [62 61 56]
  [72 62 61]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[43 51 40]
  [59 58 53]
  [75 65 64]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[42 50 39]
  [59 58 53]
  [77 67 66]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",0
1663,"[[[22 22 24]
  [27 25 30]
  [33 28 35]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 23 25]
  [28 26 31]
  [36 31 38]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 25 25]
  [31 29 32]
  [41 36 43]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[43 50 43]
  [67 67 65]
  [68 59 64]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[48 56 45]
  [72 73 67]
  [69 63 63]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[56 64 51]
  [78 79 71]
  [72 66 66]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1664,"[[[26 28 27]
  [33 27 31]
  [42 24 36]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 23 25]
  [31 24 31]
  [43 25 39]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 26 30]
  [35 28 36]
  [48 30 46]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[50 60 51]
  [58 60 55]
  [68 62 64]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[37 48 40]
  [51 53 50]
  [67 62 66]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]

 [[48 59 51]
  [59 61 58]
  [71 66 72]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  5]]]",0
1665,"[[[14 20 18]
  [25 20 24]
  [36 23 33]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[17 23 21]
  [27 25 28]
  [40 27 37]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 28 26]
  [32 30 33]
  [46 33 43]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[50 51 45]
  [67 66 62]
  [70 64 68]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[57 58 50]
  [74 73 68]
  [74 68 70]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[65 67 56]
  [80 79 74]
  [76 70 72]
  ...
  [ 0  1  0]
  [ 0  1  0]
  [ 0  0  4]]]",0
1666,"[[[34 32 33]
  [34 32 33]
  [34 29 35]
  ...
  [ 0  0  2]
  [ 1  1  0]
  [ 0  1  0]]

 [[28 26 27]
  [32 27 31]
  [34 29 36]
  ...
  [ 0  0  2]
  [ 1  1  0]
  [ 0  1  0]]

 [[27 25 26]
  [33 28 32]
  [38 33 40]
  ...
  [ 0  0  2]
  [ 1  1  0]
  [ 0  1  0]]

 ...

 [[50 60 49]
  [59 60 55]
  [70 59 65]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[43 53 42]
  [55 56 51]
  [71 60 66]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[42 52 41]
  [55 56 51]
  [74 63 69]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1667,"[[[15 15 23]
  [25 17 32]
  [35 20 41]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[18 18 26]
  [27 21 33]
  [39 24 43]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[24 25 29]
  [33 28 35]
  [45 31 48]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[45 55 46]
  [56 59 52]
  [65 60 57]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]

 [[47 59 47]
  [61 64 55]
  [70 67 62]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]

 [[50 62 48]
  [65 68 59]
  [74 71 66]
  ...
  [ 0  0  0]
  [ 1  1  0]
  [ 0  0  0]]]",0
1668,"[[[26 27 48]
  [29 27 49]
  [31 25 51]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  2]]

 [[22 23 43]
  [28 26 47]
  [34 29 52]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  2]]

 [[23 25 40]
  [30 29 45]
  [39 34 56]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  2]]

 ...

 [[61 66 60]
  [66 68 65]
  [70 70 70]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[50 55 51]
  [58 60 59]
  [66 67 69]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[49 54 50]
  [58 60 59]
  [68 69 71]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
1669,"[[[17 23 23]
  [26 24 29]
  [35 25 36]
  ...
  [ 0  0  2]
  [ 0  0  4]
  [ 0  0  4]]

 [[19 25 25]
  [29 27 32]
  [40 30 41]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  4]]

 [[25 29 28]
  [34 32 37]
  [45 35 46]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[39 48 53]
  [58 58 60]
  [72 62 61]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[47 55 66]
  [65 65 73]
  [77 68 73]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[56 63 79]
  [72 72 84]
  [80 70 79]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
1670,"[[[20 28 15]
  [31 28 19]
  [44 26 22]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[19 29 21]
  [31 27 24]
  [43 24 26]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 31 33]
  [33 31 36]
  [49 29 40]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[59 58 63]
  [70 63 70]
  [80 64 77]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[51 50 56]
  [68 58 67]
  [82 66 79]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[48 47 53]
  [65 55 66]
  [79 62 78]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]]",0
1671,"[[[20 31 35]
  [30 30 40]
  [39 28 45]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[18 29 33]
  [28 28 38]
  [39 28 45]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 [[18 28 29]
  [28 29 34]
  [41 30 44]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  2]]

 ...

 [[44 54 45]
  [61 64 57]
  [72 67 64]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[52 64 54]
  [70 73 66]
  [77 73 70]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[61 73 63]
  [77 80 73]
  [81 77 74]
  ...
  [ 0  1  0]
  [ 0  0  0]
  [ 0  0  4]]]",0
1672,"[[[24 18 18]
  [31 22 23]
  [35 26 27]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 19 19]
  [31 22 23]
  [35 26 27]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 19 19]
  [31 22 25]
  [35 26 29]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[43 55 53]
  [70 70 62]
  [82 64 62]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[21 35 48]
  [56 56 54]
  [76 63 55]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 41 67]
  [61 65 68]
  [70 60 48]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 0  0  0]]]",0
1673,"[[[24 22 10]
  [27 24 17]
  [31 25 27]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[25 22 13]
  [28 25 20]
  [32 26 28]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[25 22 13]
  [28 25 20]
  [32 26 28]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 ...

 [[57 52 59]
  [76 73 68]
  [75 75 51]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[62 55 49]
  [76 69 61]
  [71 64 54]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[66 59 41]
  [78 70 59]
  [71 61 60]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1674,"[[[18 23 29]
  [21 21 29]
  [26 20 32]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[19 24 28]
  [22 22 30]
  [26 20 32]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[19 24 28]
  [22 22 30]
  [27 21 33]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[45 58 51]
  [72 74 63]
  [79 72 56]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[22 39 46]
  [52 58 48]
  [67 60 34]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[17 36 51]
  [49 54 47]
  [67 56 24]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
1675,"[[[21 23 12]
  [25 24 19]
  [28 26 27]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  4]]

 [[21 22 14]
  [25 24 20]
  [30 25 29]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  4]]

 [[23 22 18]
  [28 24 25]
  [30 25 32]
  ...
  [ 0  0  0]
  [ 0  0  2]
  [ 0  0  4]]

 ...

 [[62 51 68]
  [83 77 79]
  [79 78 60]
  ...
  [ 1  1  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[58 47 55]
  [78 70 67]
  [71 68 53]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[58 48 47]
  [77 70 62]
  [68 64 52]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]]",0
1676,"[[[22 24 19]
  [25 25 23]
  [28 26 29]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 24 19]
  [25 25 23]
  [28 26 29]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 24 19]
  [25 25 23]
  [28 26 29]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[40 53 59]
  [64 74 66]
  [65 68 51]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[37 41 53]
  [64 65 59]
  [69 68 40]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[40 37 56]
  [64 59 53]
  [67 61 27]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]]",0
1677,"[[[17 18 22]
  [22 19 26]
  [27 19 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[18 19 23]
  [22 20 25]
  [28 20 31]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[19 20 24]
  [24 22 27]
  [29 22 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  2]]

 ...

 [[68 49 68]
  [87 70 76]
  [86 76 64]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[59 48 54]
  [75 65 64]
  [73 66 58]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]

 [[57 52 48]
  [69 64 60]
  [64 60 57]
  ...
  [ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]]]",0
1678,"[[[23 25 24]
  [27 22 26]
  [34 19 26]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 25 24]
  [27 22 26]
  [34 19 26]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 25 24]
  [27 22 26]
  [34 19 26]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[48 52 77]
  [70 71 76]
  [75 73 58]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[30 36 50]
  [57 57 55]
  [72 67 48]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]

 [[33 36 43]
  [58 58 50]
  [76 69 50]
  ...
  [ 0  0  2]
  [ 0  0  0]
  [ 0  0  0]]]",0
1679,"[[[24 17 24]
  [28 18 27]
  [31 21 32]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[24 18 22]
  [28 18 26]
  [31 21 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 19 23]
  [28 18 26]
  [31 21 30]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[54 49 55]
  [77 75 63]
  [82 85 54]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  2  0]]

 [[47 47 45]
  [68 68 58]
  [73 70 51]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  2  0]]

 [[59 62 53]
  [73 73 63]
  [72 66 54]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 1  2  0]]]",0
1680,"[[[26 22 21]
  [27 21 23]
  [30 19 27]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[27 23 22]
  [28 22 24]
  [31 20 28]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[27 23 22]
  [28 22 24]
  [31 20 28]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[57 52 59]
  [81 77 76]
  [61 64 57]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]

 [[34 38 50]
  [58 60 57]
  [61 63 42]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]

 [[30 41 59]
  [50 56 52]
  [71 72 41]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  1  0]]]",0
1681,"[[[27 21 25]
  [29 19 27]
  [29 19 28]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[27 20 27]
  [29 19 28]
  [30 20 31]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 [[27 20 27]
  [29 19 28]
  [30 20 31]
  ...
  [ 0  0  0]
  [ 1  1  1]
  [ 0  0  0]]

 ...

 [[49 47 48]
  [72 72 64]
  [79 82 63]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[50 44 48]
  [68 63 60]
  [71 69 57]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[51 42 47]
  [63 57 57]
  [67 62 56]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1682,"[[[23 24 19]
  [25 24 22]
  [28 24 25]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 24 19]
  [25 24 22]
  [29 25 26]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[23 24 19]
  [26 25 23]
  [30 26 27]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[55 63 66]
  [77 67 66]
  [85 61 59]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[33 41 52]
  [67 57 58]
  [80 52 40]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[36 43 62]
  [58 46 48]
  [73 42 22]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",0
1683,"[[[23 22 28]
  [24 21 30]
  [27 21 35]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[25 22 29]
  [25 22 31]
  [28 22 34]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[26 24 29]
  [26 23 30]
  [28 22 34]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 ...

 [[64 48 61]
  [89 77 77]
  [82 75 56]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[52 42 43]
  [77 70 62]
  [65 62 43]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]

 [[54 50 39]
  [78 76 61]
  [61 64 43]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  4]]]",0
1684,"[[[20 12 27]
  [24 16 31]
  [29 20 37]
  ...
  [ 1  2  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[20 13 21]
  [25 17 28]
  [30 22 35]
  ...
  [ 0  1  0]
  [ 0  1  0]
  [ 0  0  2]]

 [[21 16 13]
  [25 19 19]
  [32 23 28]
  ...
  [ 0  1  0]
  [ 0  1  0]
  [ 0  0  2]]

 ...

 [[21 23 18]
  [22 23 17]
  [24 23 18]
  ...
  [ 1  2  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[22 25 18]
  [23 24 18]
  [24 23 18]
  ...
  [ 1  2  0]
  [ 0  0  0]
  [ 0  0  2]]

 [[22 25 18]
  [23 24 18]
  [25 24 19]
  ...
  [ 1  2  0]
  [ 0  0  0]
  [ 0  0  2]]]",0
